data_year,gp_code,gp_name,gp_score,institution_id,institution_acr,author_name,phd_year,regime_trabalho,carga_horaria,lattes_cv_link,author_id,productivity_grant,productivity_grant_type,phd_institution_id,phd_institution_name,phd_gp_code,phd_supervisor_id,phd_supervisor_name,works_count,cite_count,2yr_mean_citedness,h_index,i10_index,longitude,latitude,state,region
2022,42005019016P8,CC,7,I45643870,PUC/RS,TIAGO COELHO FERRETO,2010,Integral,40,http://lattes.cnpq.br/8685431534934812,A5009859711,True,DT2,I45643870,Pontifícia Universidade Católica do Rio Grande do Sul,31005012004P9,A5071130875,César Augusto Fonticielha De Rose,76,1288,3.6923076923076925,13,15,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,SORAIA RAUPP MUSSE,2000,Integral,40,http://lattes.cnpq.br/2302314954133011,A5059434669,True,PQ1C,I5124864,École polytechnique fédérale de Lausanne,,A5005709068,Dr Daniel Thalmann,269,3467,0.7714285714285715,22,56,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,SABRINA DOS SANTOS MARCZAK,2011,Integral,40,http://lattes.cnpq.br/9458496222461501,A5014651524,True,PQ2,I212119943,University of Victoria,,A5007049054,Daniela Damian,161,1686,2.736842105263158,17,41,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,RODRIGO COELHO BARROS,2013,Integral,20,http://lattes.cnpq.br/8172124241767828,A5039629929,True,PQ2,I17974374,Universidade de São Paulo,33002045004P1,A5079499583,André Carlos Ponce de Leon Ferreira de Carvalho,146,3246,1.7777777777777777,26,58,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,RAFAEL PRIKLADNICKI,2009,Integral,40,http://lattes.cnpq.br/2007065934836962,A5024645888,True,PQ1D,I45643870,Pontifícia Universidade Católica do Rio Grande do Sul,31005012004P9,A5022404709,Jorge Luis Nicolas Audy,300,3958,1.696969696969697,29,103,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,RAFAEL HEITOR BORDINI,1998,Integral,40,http://lattes.cnpq.br/4589262718627942,A5037986871,True,PQ2,I45129253,University College London (University of London),,,John Anthony Campbell,270,6216,1.7,28,94,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,NEY LAERT VILAR CALAZANS,1993,Dedicação Exclusiva,40,http://lattes.cnpq.br/3309342336039521,A5072149252,True,PQ1D,I95674353,Université catholique de Louvain,,A5083236596,Marc Davio (in Memoriam) / Anne Marie Anckaert Trullemans,199,3061,1.1428571428571428,23,79,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,MILENE SELBACH SILVEIRA,2002,Dedicação Exclusiva,40,http://lattes.cnpq.br/0483707899231728,A5039610148,False,,I45643870,Pontifícia Universidade Católica do Rio Grande do Sul,31005012004P9,A5034425412,Clarisse Sieckenius de Souza,203,1062,0.32142857142857145,14,21,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,MARCIO SARROGLIA PINHO,2002,Dedicação Exclusiva,40,http://lattes.cnpq.br/9183721973235194,A5079270282,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5074265846,Carla Maria Dal Sasso Freitas,99,656,0.4444444444444444,12,14,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,LUIZ GUSTAVO LEAO FERNANDES,2001,Integral,40,http://lattes.cnpq.br/5979862734558983,A5076792297,True,PQ2,I106785703,Institut National Polytechnique de Grenoble,,A5079734350,Brigitte Plateau e Yves Denneulin,151,847,1.6486486486486487,13,28,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,ISABEL HARB MANSSOUR,2002,Integral,40,http://lattes.cnpq.br/4904489502853690,A5006120617,True,DT2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5074265846,Carla Maria Dal Sasso Freitas,92,305,0.17647058823529413,8,8,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,FERNANDO LUIS DOTTI,1997,Dedicação Exclusiva,40,http://lattes.cnpq.br/3145198954829457,A5003030193,False,,I4577782,Technische Universität Berlin,,A5002436146,Prof. Dr. Dr. h. c. Radu Popescu-Zeletin,83,452,0.625,11,19,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,FERNANDO GEHM MORAES,1994,Dedicação Exclusiva,40,http://lattes.cnpq.br/2509301929350826,A5025418231,True,PQ1B,I4387154756,Université de Montpellier 2 - Sciences et Techniques,,A5017195775,Michel Robert,353,4045,0.7666666666666667,26,104,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,FELIPE RECH MENEGUZZI,2009,Integral,40,http://lattes.cnpq.br/5973550650941724,A5073632183,False,,I43439940,University of Southampton,,A5069481846,Michael M. Luck,249,2425,1.2083333333333333,19,62,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,FABIANO PASSUELO HESSEL,2000,Dedicação Exclusiva,40,http://lattes.cnpq.br/4842733764531027,A5048898582,True,PQ2,I177483745,Université Joseph Fourier - Grenoble I,,A5060914321,Ahmed-Aminie Jerraya,148,1405,0.46153846153846156,18,44,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,DUNCAN DUBUGRAS ALCOBA RUIZ,1995,Dedicação Exclusiva,40,http://lattes.cnpq.br/8250832800932125,A5019215692,True,DT2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5036500408,José Palazzo Moreira de Oliveira,117,1003,1.2307692307692308,17,29,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,DALVAN JAIR GRIEBLER,2016,Parcial,20,http://lattes.cnpq.br/1989039890812573,A5086071233,True,DT2,I45643870,Pontifícia Universidade Católica do Rio Grande do Sul,31005012004P9,A5076792297,Luiz Gustavo Fernandes,174,659,0.9803921568627451,12,21,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,CESAR AUGUSTO MISSIO MARCON,2005,Integral,30,http://lattes.cnpq.br/8611020242763828,A5079404294,True,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5073761286,Altamiro Amadeu Susin,211,1493,1.4285714285714286,18,45,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,CESAR AUGUSTO FONTICIELHA DE ROSE,1998,Dedicação Exclusiva,40,http://lattes.cnpq.br/6703453792017497,A5071130875,True,PQ2,I4210119349,Karlsruher Institut für Technologie,,A5021458168,Prof. Dr. Horst Wettstein,119,6970,1.4285714285714286,17,29,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,AVELINO FRANCISCO ZORZO,1999,Dedicação Exclusiva,40,http://lattes.cnpq.br/4315350764773182,A5048124867,True,DT2,I84884186,Newcastle University,,A5050786463,Professor Brian Randell,171,1223,0.38461538461538464,17,43,-51.23019,-30.03283,RS,"Sul
"
2022,42005019016P8,CC,7,I45643870,PUC/RS,AFONSO HENRIQUE CORREA DE SALES,2009,Integral,40,http://lattes.cnpq.br/4329466230451089,A5067282272,False,,I106785703,Institut National Polytechnique de Grenoble,,A5079734350,Brigitte Plateau,95,561,0.5625,12,19,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,WEVERTON LUIS DA COSTA CORDEIRO,2014,Dedicação Exclusiva,40,http://lattes.cnpq.br/0458322041606755,A5016339262,True,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5038112285,Luciano Paschoal Gaspary,89,627,1.2592592592592593,13,19,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,VIVIANE PEREIRA MOREIRA,2004,Dedicação Exclusiva,40,http://lattes.cnpq.br/5885575084085406,A5037408511,True,PQ2,I60488453,Middlesex University London,,A5058484334,Christian R. Huyck,111,959,1.6,16,31,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,THIAGO LOPES TRUGILLO DA SILVEIRA,2019,Dedicação Exclusiva,40,http://lattes.cnpq.br/3925632508523050,A5034599262,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5012781859,Cláudio Rosito Jung,53,487,3.6666666666666665,11,12,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,SERGIO BAMPI,1999,Integral,15,http://lattes.cnpq.br/4010781324120944,A5046426137,False,,I97018004,Stanford University,,A5000639734,James D Plummer,558,3834,2.0476190476190474,25,114,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,SANTIAGO VALDES RAVELO,2016,Dedicação Exclusiva,40,http://lattes.cnpq.br/2614542224940249,A5083541706,False,,I17974374,Instituto de Matemática e Estatística - USP,,A5039961978,Carlos Eduardo Ferreira,16,40,0.5,3,1,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,RICARDO AUGUSTO DA LUZ REIS,1983,Dedicação Exclusiva,20,http://lattes.cnpq.br/4585719152284650,A5089074775,True,PQ1A,I106785703,Institut National Polytechnique,,A5088444120,Francois Anceau,759,3958,0.6781609195402298,25,113,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,RENATO PEREZ RIBAS,1998,Integral,20,http://lattes.cnpq.br/1149542159006335,A5090563366,False,,I106785703,Institut National Polytechnique de Grenoble,,A5002630355,Bernard Courtois,152,1046,1.0,16,32,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,RENATA DE MATOS GALANTE,2003,Dedicação Exclusiva,40,http://lattes.cnpq.br/3867942762661182,A5058220093,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5049287942,Clesio Saraiva dos Santos e Nina Edelweiss,80,455,0.6666666666666666,10,13,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,RENAN DE QUEIROZ MAFFEI,2016,Integral,40,http://lattes.cnpq.br/3628631662284487,A5088943723,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5002969213,Edson Prestes e Silva Júnior,40,194,1.375,7,7,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,PHILIPPE OLIVIER ALEXANDRE NAVAUX,2017,Dedicação Exclusiva,40,http://lattes.cnpq.br/5554254760869075,A5091234084,True,PQ1A,I106785703,Institut National Polytechnique de Grenoble,,A5088444120,François Anceau,393,2554,0.53125,25,75,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,PAOLO RECH,2009,Integral,20,http://lattes.cnpq.br/4863727818159643,A5054264208,False,,I138689650,Universidade de Pádua,,A5032762366,Alessandro Paccagnella,275,3822,2.825,34,97,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,MARIANA RECAMONDE MENDOZA GUERREIRO,2014,Dedicação Exclusiva,40,http://lattes.cnpq.br/7829435808451741,A5039060913,True,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5028225369,Ana Lucia Cetertich Bazzan,110,982,2.3076923076923075,16,26,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,MARIANA LUDERITZ KOLBERG FERNANDES,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/7133274936570173,A5020629420,False,,I45643870,Pontifícia Universidade Católica do Rio Grande do Sul,42005019016P8,A5073683976,Dalcidio Moraes Claudio,52,221,1.4444444444444444,7,5,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,MARCUS ROLF PETER RITT,2003,Dedicação Exclusiva,40,http://lattes.cnpq.br/0994187406222820,A5086717490,True,PQ2,I8087733,Eberhard Karls Universität Tübingen,,A5087076980,Wolfgang Rosenstiel,99,1005,1.1428571428571428,16,27,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,MARCIO DORN,2012,Dedicação Exclusiva,20,http://lattes.cnpq.br/6355224981962273,A5026741733,True,PQ2,I45643870,Pontifícia Universidade Católica do Rio Grande do Sul,42005019016P8,A5076792297,Luiz Gustavo Leão Fernandes,128,1290,2.0476190476190474,17,32,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,MARCELO WALTER,1998,Dedicação Exclusiva,40,http://lattes.cnpq.br/4093722871814514,A5044675588,True,PQ2,I141945490,University of British Columbia,,A5039138870,Alain Fournier,102,494,1.7142857142857142,10,15,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,MARCELO SOARES PIMENTA,1997,Dedicação Exclusiva,40,http://lattes.cnpq.br/2202679279260042,A5077022059,False,,I17866349,Universite Toulouse I Sciences Sociales,,A5076139309,Profa. Dra. Marie-France Barthet,179,1963,0.5,19,57,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,MARA ABEL,2001,Dedicação Exclusiva,40,http://lattes.cnpq.br/6750115087374323,A5074621925,True,DT2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5011466708,John Arthur Campbell,139,1347,1.1111111111111112,16,27,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,MANUEL MENEZES DE OLIVEIRA NETO,2000,Integral,40,http://lattes.cnpq.br/3083628377406351,A5065873350,True,PQ1B,I114027177,The University of North Carolina at Chapel Hill,,A5063514455,Thomas Gary Bishop,174,5754,1.0,32,63,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LUIS DA CUNHA LAMB,2017,Integral,40,http://lattes.cnpq.br/1240066145518940,A5002143669,True,PQ1A,I47508984,Imperial College London University Of London,,A5002143669,Prof Dov M Gabbay FRSC FAvH FRSA FBCS e Dr Krysia Broda,243,6260,1.1111111111111112,36,83,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LUIGI CARRO,1996,Dedicação Exclusiva,20,http://lattes.cnpq.br/8544491643812450,A5062358729,True,PQ1A,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5043190662,Altamiro Amadeu Suzim,595,6349,2.4285714285714284,36,159,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LUCINEIA HELOISA THOM,2010,Dedicação Exclusiva,40,http://lattes.cnpq.br/6022637170344999,A5043117164,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5002350342,Cirano Iochpe,110,686,0.7142857142857143,12,18,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LUCIANO PASCHOAL GASPARY,2002,Dedicação Exclusiva,40,http://lattes.cnpq.br/3059640410928425,A5038112285,True,PQ1D,I130442723,Universidade Federal do Rio Grande do Sul,,A5063565470,Liane Rockenbach Tarouco,203,2001,2.4285714285714284,21,50,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LUCIANA SALETE BURIOL,2017,Dedicação Exclusiva,40,http://lattes.cnpq.br/8337454058604654,A5085771550,False,,I181391015,Universidade Estadual de Campinas,33003017021P3,A5021384958,Paulo Morelato França,110,2667,1.25,21,42,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LUCIANA PORCHER NEDEL,1998,Dedicação Exclusiva,40,http://lattes.cnpq.br/4416858554787169,A5020976385,False,,I5124864,Ecole Polytechnique Fédérale de Lausanne,,A5005709068,Daniel Thalmann,190,1928,2.4705882352941178,23,47,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LUCAS MELLO SCHNORR,2009,Dedicação Exclusiva,40,http://lattes.cnpq.br/0412577035083946,A5021011013,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5091234084,Philippe Olivier Alexandre Navaux,158,394,0.17073170731707318,9,11,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LISANDRO ZAMBENEDETTI GRANVILLE,2001,Integral,20,http://lattes.cnpq.br/8501956419094089,A5069321002,True,PQ1C,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5063565470,Liane Margarida Rockenbach Tarouco,428,4713,2.731707317073171,31,108,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LEILA RIBEIRO,2012,Integral,40,http://lattes.cnpq.br/8705873746227963,A5010935451,False,,I4577782,Technische Universität Berlin,,A5002594574,Hartmut Ehrig,27,483,2.0,11,12,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,LEANDRO KRUG WIVES,2004,Integral,30,http://lattes.cnpq.br/5996993884846655,A5034194139,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5036500408,José Palazzo Moreira de Oliveira,163,886,0.6923076923076923,13,22,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,KARIN BECKER,2014,Integral,40,http://lattes.cnpq.br/1559292514654215,A5074093456,True,PQ2,I149768937,Facultés Universitaires Notre-Dame de la Paix,,A5089106489,Francois Bodart,242,1224,1.7058823529411764,17,45,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,JULIANO ARAUJO WICKBOLDT,2015,Dedicação Exclusiva,40,http://lattes.cnpq.br/9858319665065036,A5020647444,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5069321002,Lisandro Zambenedetti Granville,72,816,1.75,14,18,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,JOSE RODRIGO FURLANETTO DE AZAMBUJA,2013,Dedicação Exclusiva,20,http://lattes.cnpq.br/2507333666306110,A5046167370,True,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,,A5024813896,Fernanda Gusmão de Lima Kastensmidt,90,485,0.8333333333333334,13,17,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,JOSE PALAZZO MOREIRA DE OLIVEIRA,2012,Dedicação Exclusiva,40,http://lattes.cnpq.br/5558354805733623,A5036500408,True,PQSR,I106785703,Instituto Nacional Politécnico de Grenoble,,A5049104592,Michel Adiba,244,1370,1.1428571428571428,17,42,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,JOEL LUIS CARBONERA,2016,Integral,40,http://lattes.cnpq.br/0044387433155250,A5066798979,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5074621925,Mara Abel,82,798,1.5714285714285714,13,19,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,JOAO LUIZ DIHL COMBA,2011,Dedicação Exclusiva,40,http://lattes.cnpq.br/0988994019537246,A5029235009,True,PQ1C,I97018004,Stanford University,,A5065368881,Leonidas J Guibas,141,1842,1.0,23,48,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,JEFERSON CAMPOS NOBRE,2015,Integral,40,http://lattes.cnpq.br/1790013583930834,A5072415351,False,,I130442723,Universidade Federal do Rio Grande do Sul,,A5069321002,Lisandro Zambenedetti Granville,97,458,1.411764705882353,10,13,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,JACOB SCHARCANSKI,1993,Dedicação Exclusiva,12,http://lattes.cnpq.br/1879817973802031,A5059279422,True,PQ1C,I151746483,University of Waterloo,,A5019701390,Helen Shen,185,3609,1.0,33,74,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,INGRID OLIVEIRA DE NUNES,2012,Dedicação Exclusiva,40,http://lattes.cnpq.br/1272997735344283,A5030266199,False,,I2699952,Pontifícia Universidade Católica do Rio de Janeiro,31005012004P9,A5021306015,Carlos José Pereira de Lucena,122,867,2.6,12,27,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,GABRIEL LUCA NAZAR,2013,Dedicação Exclusiva,40,http://lattes.cnpq.br/2764405324356669,A5064852217,True,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5062358729,Luigi Carro,75,434,0.6666666666666666,11,13,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,FLÁVIO RECH WAGNER,2012,Dedicação Exclusiva,40,http://lattes.cnpq.br/7109472962613397,A5058155284,False,,I153267046,Technische Universitat Kaiserslautern,,A5080609979,Siegfried Wendt,190,1718,0.0,20,49,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,EDUARDO SIMOES LOPES GASTAL,2015,Integral,40,http://lattes.cnpq.br/6554835995108169,A5016118103,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5065873350,Manuel Menezes de Oliveira Neto,26,1806,0.5,8,9,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,EDSON PRESTES E SILVA JUNIOR,2003,Dedicação Exclusiva,40,http://lattes.cnpq.br/2604911000898464,A5040510907,True,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5085135471,Paulo Martins Engel,3,109,0.0,2,2,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,EDISON PIGNATON DE FREITAS,2011,Integral,12,http://lattes.cnpq.br/2154028088891512,A5008036042,True,PQ2,I746986,Halmstad University,,A5047540196,Tony Larsson,271,3358,3.2857142857142856,30,76,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,DANTE AUGUSTO COUTO BARONE,1981,Integral,20,http://lattes.cnpq.br/8385283959153698,A5012702448,False,,I106785703,Institut National Polytechnique de Grenoble,,A5020553372,Guy Mazaré,155,760,0.7692307692307693,14,21,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,CLÁUDIO ROSITO JUNG,2002,Dedicação Exclusiva,40,http://lattes.cnpq.br/1538338871689655,A5012781859,True,PQ1B,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5059279422,Jacob Scharcanski,134,2539,4.0,25,48,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,CLAUDIO FERNANDO RESIN GEYER,1991,Dedicação Exclusiva,40,http://lattes.cnpq.br/8968483294142013,A5022040860,False,,I177483745,Université Joseph Fourier - Grenoble I,,A5021848009,JACQUES BRIAT,134,739,4.0,14,25,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,CARLOS EDUARDO PEREIRA,2017,Dedicação Exclusiva,12,http://lattes.cnpq.br/7437115504621985,A5085144598,True,PQ1C,I100066346,TECHNISCHE UNIVERSITAT STUTTGART,,A5078533405,Prof. Dr. Rudolf Lauber,686,9767,4.375,40,192,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,CARLA MARIA DAL SASSO FREITAS,2017,Dedicação Exclusiva,40,http://lattes.cnpq.br/4093653182381054,A5074265846,True,PQ1C,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5058155284,Flavio Rech Wagner,165,1574,0.5,20,45,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,ANTONIO MARINHO PILLA BARCELLOS,1998,Dedicação Exclusiva,40,http://lattes.cnpq.br/6514932268674740,A5023690641,False,,I84884186,Newcastle University,,A5069779226,Paul D Ezhilchelvan,121,2274,0.5,18,36,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,ANTONIO CARLOS SCHNEIDER BECK FILHO,2008,Dedicação Exclusiva,20,http://lattes.cnpq.br/5446996798632062,A5078952423,True,PQ2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5062358729,Luigi Carro,215,1157,1.275,16,34,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,ANDRE INACIO REIS,1998,Dedicação Exclusiva,20,http://lattes.cnpq.br/2846614269371078,A5065397615,True,DTA,I19894307,Université Montpellier 2 - Sciences et Techniques,,A5019497452,Michel Robert,157,1433,1.1666666666666667,17,44,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,ANDRE GRAHL PEREIRA,2016,Dedicação Exclusiva,40,http://lattes.cnpq.br/9937016452126074,A5009093164,False,,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5085771550,Luciana Salete Buriol,60,554,0.25,11,15,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,ANDERSON ROCHA TAVARES,2018,Dedicação Exclusiva,40,http://lattes.cnpq.br/1698030266736937,A5048925954,False,,I110200422,Universidade Federal de Minas Gerais,,A5073879771,Luiz Chaimowicz,42,152,1.4444444444444444,6,4,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,ANDERSON MACIEL,2005,Dedicação Exclusiva,40,http://lattes.cnpq.br/3447520409510736,A5029725483,True,PQ2,I5124864,Ecole Polytechnique Fédérale de Lausanne,,A5005709068,Daniel Thalmann,150,1520,2.6666666666666665,21,42,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,ANA LUCIA CETERTICH BAZZAN,1997,Dedicação Exclusiva,40,http://lattes.cnpq.br/0978837964647017,A5028225369,True,PQ1C,I102335020,Karlsruher Institut für Technologie,,A5008484068,U. Rembold,332,6013,2.6774193548387095,34,111,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,ALVARO FREITAS MOREIRA,1999,Dedicação Exclusiva,40,"
http://lattes.cnpq.br/3762855185207010",A5063087148,False,,I98677209,University of Edinburgh,,A5069996573,Michael Fourman,68,422,0.5,8,8,-51.23019,-30.03283,RS,"Sul
"
2022,42001013004P4,C,7,I130442723,UFRGS,ALBERTO EGON SCHAEFFER FILHO,1983,Dedicação Exclusiva,20,"
http://lattes.cnpq.br/6637449134450426",A5088173365,True,PQ2,I47508984,Imperial College London,,A5065619732,Emil C. Lupu,127,1621,1.5263157894736843,21,44,-51.23019,-30.03283,RS,"Sul
"
2022,33003017005P8,CC,7,I181391015,UNICAMP,ZANONI DIAS,2002,Integral,40,http://lattes.cnpq.br/1789677069372972,A5042140271,True,PQ1D,I181391015,Universidade Estadual de Campinas,33003017005P8,A5049169709,João Meidanis,192,1530,1.4186046511627908,20,41,-47.06083,-22.90556,SP,"Sudeste
"
2022,42007011006P5,CA,5,I61722147,UNISINOS,SANDRO JOSE RIGO,2008,Integral,36,http://lattes.cnpq.br/3914159735707328,A5019008916,True,DT2,I130442723,Universidade Federal do Rio Grande do Sul,42001013004P4,A5036500408,José Palazzo Moreira Oliveira,208,1143,3.323529411764706,15,26,-51.14722,-29.76028,RS,"Sul
"
